record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
5412,1804,2024,Outstanding,95,,,85.4
5413,1805,2022,Good,76,,,94.9
5414,1805,2023,Good,76,,,95.6
5415,1805,2024,Inadequate,33,,,94.1
5416,1806,2022,Good,67,,,86.4
5417,1806,2023,Requires Improvement,53,,,86.9
5418,1806,2024,Good,74,,,97.6
5419,1807,2022,Good,79,,,93.7
5420,1807,2023,Good,74,,,93.1
5421,1807,2024,Requires Improvement,64,,,95.6
5422,1808,2022,Outstanding,98,,,96.6
5423,1808,2023,Good,82,,,92.2
5424,1808,2024,Requires Improvement,56,,,96.0
5425,1809,2022,Good,71,,,90.2
5426,1809,2023,Requires Improvement,52,,,86.8
5427,1809,2024,Good,73,,,89.2
5428,1810,2022,Good,80,,,95.8
5429,1810,2023,Requires Improvement,49,,,87.2
5430,1810,2024,Outstanding,91,,,99.0
5431,1811,2022,Outstanding,88,,,88.3
5432,1811,2023,Good,72,,,91.9
5433,1811,2024,Outstanding,99,,,94.0
5434,1812,2022,Requires Improvement,52,,,95.6
5435,1812,2023,Good,80,,,97.2
5436,1812,2024,Outstanding,90,,,86.4
5437,1813,2022,Outstanding,85,,,91.2
5438,1813,2023,Good,83,,,97.2
5439,1813,2024,Good,74,,,98.2
5440,1814,2022,Good,79,,,97.4
5441,1814,2023,Outstanding,89,,,93.8
5442,1814,2024,Outstanding,89,,,86.6
5443,1815,2022,Good,70,,,94.9
5444,1815,2023,Good,81,,,92.8
5445,1815,2024,Outstanding,100,,,88.1
5446,1816,2022,Good,79,,,88.4
5447,1816,2023,Good,68,,,92.7
5448,1816,2024,Requires Improvement,64,,,98.2
5449,1817,2022,Good,77,,,94.2
5450,1817,2023,Good,81,,,85.3
5451,1817,2024,Good,70,,,98.8
5452,1818,2022,Good,70,,,92.2
5453,1818,2023,Good,75,,,95.8
5454,1818,2024,Outstanding,92,,,97.9
5455,1819,2022,Good,70,,,90.4
5456,1819,2023,Requires Improvement,55,,,91.3
5457,1819,2024,Good,82,,,97.3
5458,1820,2022,Outstanding,90,,,90.1
5459,1820,2023,Good,66,,,92.3
5460,1820,2024,Good,70,,,89.8
5461,1821,2022,Inadequate,44,,,98.2
5462,1821,2023,Good,74,,,93.3
5463,1821,2024,Outstanding,93,,,85.8
5464,1822,2022,Good,78,,,97.3
5465,1822,2023,Good,70,,,88.5
5466,1822,2024,Outstanding,100,,,91.2
5467,1823,2022,Good,69,,,94.0
5468,1823,2023,Good,70,,,98.8
5469,1823,2024,Outstanding,95,,,90.9
5470,1824,2022,Good,71,,,98.6
5471,1824,2023,Requires Improvement,48,,,90.9
5472,1824,2024,Good,65,,,85.1
5473,1825,2022,Good,72,,,90.4
5474,1825,2023,Good,78,,,92.5
5475,1825,2024,Outstanding,98,,,94.1
5476,1826,2022,Outstanding,94,,,94.4
5477,1826,2023,Requires Improvement,63,,,95.5
5478,1826,2024,Requires Improvement,59,,,88.1
5479,1827,2022,Outstanding,98,,,98.7
5480,1827,2023,Good,70,,,94.9
5481,1827,2024,Requires Improvement,59,,,85.9
5482,1828,2022,Requires Improvement,61,,,95.5
5483,1828,2023,Requires Improvement,52,,,86.7
5484,1828,2024,Outstanding,92,,,97.0
5485,1829,2022,Good,69,,,92.8
5486,1829,2023,Good,82,,,94.1
5487,1829,2024,Requires Improvement,60,,,94.1
5488,1830,2022,Good,65,,,94.7
5489,1830,2023,Good,80,,,95.4
5490,1830,2024,Outstanding,99,,,88.9
5491,1831,2022,Good,75,,,87.6
5492,1831,2023,Good,67,,,97.9
5493,1831,2024,Outstanding,97,,,91.5
5494,1832,2022,Good,83,,,95.0
5495,1832,2023,Good,73,,,87.4
5496,1832,2024,Good,72,,,90.7
5497,1833,2022,Good,70,,,94.0
5498,1833,2023,Inadequate,36,,,91.4
5499,1833,2024,Outstanding,97,,,88.7
5500,1834,2022,Outstanding,86,,,96.2
5501,1834,2023,Requires Improvement,50,,,98.0
5502,1834,2024,Good,71,,,85.0
5503,1835,2022,Good,73,,,85.8
5504,1835,2023,Outstanding,85,,,92.5
5505,1835,2024,Good,70,,,98.3
5506,1836,2022,Good,75,,,95.2
5507,1836,2023,Good,71,,,95.0
5508,1836,2024,Good,76,,,89.2
5509,1837,2022,Good,73,,,94.3
5510,1837,2023,Good,77,,,98.0
5511,1837,2024,Good,75,,,91.8
5512,1838,2022,Outstanding,85,,,90.1
5513,1838,2023,Good,69,,,85.5
5514,1838,2024,Good,80,,,87.3
5515,1839,2022,Good,80,,,94.6
5516,1839,2023,Good,78,,,94.6
5517,1839,2024,Good,70,,,92.5
5518,1840,2022,Good,73,,,85.5
5519,1840,2023,Outstanding,88,,,89.4
5520,1840,2024,Good,66,,,88.4
5521,1841,2022,Good,84,,,91.1
5522,1841,2023,Outstanding,96,,,90.0
5523,1841,2024,Outstanding,96,,,87.0
5524,1842,2022,Good,81,,,95.3
5525,1842,2023,Good,73,,,88.7
5526,1842,2024,Good,81,,,85.4
5527,1843,2022,Outstanding,93,,,91.5
5528,1843,2023,Outstanding,95,,,95.0
5529,1843,2024,Good,84,,,97.2
5530,1844,2022,Good,74,,,86.2
5531,1844,2023,Requires Improvement,59,,,86.3
5532,1844,2024,Good,76,,,86.7
5533,1845,2022,Good,72,,,90.5
5534,1845,2023,Good,70,,,86.2
5535,1845,2024,Good,76,,,88.0
5536,1846,2022,Good,79,,,95.5
5537,1846,2023,Good,83,,,95.8
5538,1846,2024,Good,77,,,93.6
5539,1847,2022,Outstanding,85,,,88.4
5540,1847,2023,Good,72,,,85.7
5541,1847,2024,Good,72,,,97.9
5542,1848,2022,Good,75,,,93.2
5543,1848,2023,Requires Improvement,63,,,89.9
5544,1848,2024,Outstanding,94,,,85.7
5545,1849,2022,Good,81,,,92.6
5546,1849,2023,Requires Improvement,58,,,90.8
5547,1849,2024,Good,71,,,91.0
5548,1850,2022,Good,81,,,85.3
5549,1850,2023,Good,81,,,93.1
5550,1850,2024,Good,65,,,98.1
5551,1851,2022,Good,76,,,93.0
5552,1851,2023,Outstanding,89,,,90.7
5553,1851,2024,Good,75,,,95.1
5554,1852,2022,Outstanding,88,,,96.5
5555,1852,2023,Good,75,,,92.8
5556,1852,2024,Good,84,,,97.5
5557,1853,2022,Good,74,,,91.1
5558,1853,2023,Requires Improvement,47,,,98.9
5559,1853,2024,Good,74,,,86.6
5560,1854,2022,Good,74,,,94.7
5561,1854,2023,Good,66,,,95.8
5562,1854,2024,Good,70,,,94.2
5563,1855,2022,Requires Improvement,49,,,98.1
5564,1855,2023,Good,68,,,95.6
5565,1855,2024,Good,68,,,85.6
5566,1856,2022,Requires Improvement,54,,,92.4
5567,1856,2023,Good,69,,,96.4
5568,1856,2024,Outstanding,88,,,95.9
5569,1857,2022,Good,80,,,94.2
5570,1857,2023,Good,84,,,87.0
5571,1857,2024,Good,78,,,91.9
5572,1858,2022,Good,67,,,98.6
5573,1858,2023,Good,77,,,88.4
5574,1858,2024,Good,77,,,93.0
5575,1859,2022,Good,83,,,90.0
5576,1859,2023,Good,68,,,92.6
5577,1859,2024,Good,79,,,90.7
5578,1860,2022,Good,66,,,91.5
5579,1860,2023,Good,67,,,86.7
5580,1860,2024,Good,70,,,90.8
5581,1861,2022,Outstanding,90,,,89.8
5582,1861,2023,Good,84,,,88.8
5583,1861,2024,Good,76,,,85.6
5584,1862,2022,Outstanding,90,,,93.0
5585,1862,2023,Good,76,,,92.1
5586,1862,2024,Good,70,,,85.5
5587,1863,2022,Good,66,,,88.2
5588,1863,2023,Good,73,,,92.4
5589,1863,2024,Outstanding,97,,,92.5
5590,1864,2022,Good,66,,,92.4
5591,1864,2023,Good,79,,,97.7
5592,1864,2024,Good,73,,,94.0
5593,1865,2022,Good,84,,,94.3
5594,1865,2023,Good,83,,,87.2
5595,1865,2024,Good,77,,,87.8
5596,1866,2022,Good,75,,,88.1
5597,1866,2023,Good,71,,,87.1
5598,1866,2024,Good,68,,,93.1
5599,1867,2022,Good,78,,,97.2
5600,1867,2023,Requires Improvement,64,,,91.9
5601,1867,2024,Good,65,,,95.7
5602,1868,2022,Good,77,,,91.0
5603,1868,2023,Good,84,,,97.0
5604,1868,2024,Good,67,,,95.8
5605,1869,2022,Good,76,,,85.1
5606,1869,2023,Good,75,,,90.5
5607,1869,2024,Requires Improvement,51,,,87.9
5608,1870,2022,Good,84,,,91.5
5609,1870,2023,Requires Improvement,46,,,94.0
5610,1870,2024,Good,69,,,95.2
5611,1871,2022,Good,78,,,89.4
5612,1871,2023,Good,72,,,97.2
5613,1871,2024,Good,81,,,92.5
5614,1872,2022,Outstanding,95,,,96.6
5615,1872,2023,Good,71,,,98.5
5616,1872,2024,Good,81,,,93.9
5617,1873,2022,Good,83,,,87.7
5618,1873,2023,Good,69,,,89.6
5619,1873,2024,Outstanding,85,,,87.1
5620,1874,2022,Good,69,,,86.5
5621,1874,2023,Good,79,,,88.4
5622,1874,2024,Outstanding,85,,,89.0
5623,1875,2022,Good,68,,,86.9
5624,1875,2023,Good,66,,,89.8
5625,1875,2024,Good,71,,,89.9
5626,1876,2022,Good,80,,,97.9
5627,1876,2023,Good,70,,,94.6
5628,1876,2024,Good,75,,,89.0
5629,1877,2022,Good,70,,,88.0
5630,1877,2023,Good,65,,,95.0
5631,1877,2024,Requires Improvement,48,,,97.4
5632,1878,2022,Good,72,,,86.9
5633,1878,2023,Outstanding,95,,,91.3
5634,1878,2024,Good,78,,,85.9
5635,1879,2022,Good,77,,,93.7
5636,1879,2023,Good,80,,,86.0
5637,1879,2024,Good,77,,,88.7
5638,1880,2022,Outstanding,96,,,89.5
5639,1880,2023,Requires Improvement,62,,,88.6
5640,1880,2024,Good,79,,,87.4
5641,1881,2022,Good,79,,,90.9
5642,1881,2023,Good,80,,,93.9
5643,1881,2024,Good,68,,,93.3
5644,1882,2022,Good,76,,,97.5
5645,1882,2023,Requires Improvement,50,,,98.9
5646,1882,2024,Outstanding,85,,,98.8
5647,1883,2022,Requires Improvement,61,,,85.9
5648,1883,2023,Outstanding,97,,,91.6
5649,1883,2024,Outstanding,89,,,88.3
5650,1884,2022,Good,70,,,93.4
5651,1884,2023,Good,67,,,96.0
5652,1884,2024,Inadequate,28,,,97.0
5653,1885,2022,Good,83,,,97.4
5654,1885,2023,Good,78,,,92.4
5655,1885,2024,Outstanding,85,,,89.4
5656,1886,2022,Good,74,,,90.2
5657,1886,2023,Good,82,,,98.5
5658,1886,2024,Outstanding,89,,,90.9
5659,1887,2022,Outstanding,96,,,88.6
5660,1887,2023,Requires Improvement,60,,,97.9
5661,1887,2024,Outstanding,96,,,94.8
5662,1888,2022,Outstanding,98,,,88.7
5663,1888,2023,Inadequate,34,,,86.6
5664,1888,2024,Good,80,,,90.6
5665,1889,2022,Outstanding,91,,,97.7
5666,1889,2023,Inadequate,30,,,93.8
5667,1889,2024,Good,71,,,88.2
5668,1890,2022,Good,68,,,87.5
5669,1890,2023,Requires Improvement,51,,,86.3
5670,1890,2024,Good,69,,,86.2
5671,1891,2022,Good,74,,,95.1
5672,1891,2023,Outstanding,88,,,94.6
5673,1891,2024,Good,77,,,86.9
5674,1892,2022,Outstanding,93,,,97.4
5675,1892,2023,Outstanding,92,,,85.7
5676,1892,2024,Outstanding,87,,,95.6
5677,1893,2022,Requires Improvement,62,,,96.4
5678,1893,2023,Good,65,,,99.0
5679,1893,2024,Outstanding,89,,,89.6
5680,1894,2022,Good,65,,,94.6
5681,1894,2023,Outstanding,90,,,89.6
5682,1894,2024,Good,72,,,93.1
5683,1895,2022,Good,66,,,94.2
5684,1895,2023,Requires Improvement,46,,,85.4
5685,1895,2024,Good,70,,,91.5
5686,1896,2022,Good,80,,,96.5
5687,1896,2023,Outstanding,86,,,92.0
5688,1896,2024,Inadequate,44,,,90.1
5689,1897,2022,Good,73,,,92.5
5690,1897,2023,Requires Improvement,61,,,98.9
5691,1897,2024,Requires Improvement,56,,,95.0
5692,1898,2022,Good,81,,,89.5
5693,1898,2023,Requires Improvement,51,,,85.8
5694,1898,2024,Outstanding,90,,,86.6
5695,1899,2022,Good,79,,,87.2
5696,1899,2023,Requires Improvement,49,,,97.3
5697,1899,2024,Good,79,,,88.3
5698,1900,2022,Requires Improvement,50,,,86.3
5699,1900,2023,Outstanding,90,,,95.4
5700,1900,2024,Good,70,,,95.4
5701,1901,2022,Good,66,,,91.8
5702,1901,2023,Outstanding,87,,,90.4
5703,1901,2024,Good,83,,,87.5
5704,1902,2022,Requires Improvement,64,,,90.0
5705,1902,2023,Good,69,,,88.2
5706,1902,2024,Outstanding,90,,,97.5
5707,1903,2022,Good,69,,,90.5
5708,1903,2023,Outstanding,95,,,90.0
5709,1903,2024,Requires Improvement,51,,,92.1
5710,1904,2022,Outstanding,87,,,85.9
5711,1904,2023,Good,76,,,87.2
5712,1904,2024,Good,79,,,94.8
5713,1905,2022,Good,78,,,98.1
5714,1905,2023,Good,70,,,89.9
5715,1905,2024,Good,74,,,95.4
5716,1906,2022,Good,84,,,97.2
5717,1906,2023,Requires Improvement,48,,,85.4
5718,1906,2024,Good,79,,,90.6
5719,1907,2022,Good,82,,,85.3
5720,1907,2023,Good,79,,,86.0
5721,1907,2024,Good,69,,,86.2
5722,1908,2022,Good,65,,,93.4
5723,1908,2023,Outstanding,85,,,85.2
5724,1908,2024,Outstanding,98,,,94.9
5725,1909,2022,Outstanding,90,,,91.9
5726,1909,2023,Good,78,,,85.5
5727,1909,2024,Outstanding,87,,,87.5
5728,1910,2022,Outstanding,88,,,88.9
5729,1910,2023,Outstanding,97,,,91.0
5730,1910,2024,Inadequate,37,,,91.5
5731,1911,2022,Requires Improvement,54,,,90.4
5732,1911,2023,Good,70,,,96.9
5733,1911,2024,Outstanding,87,,,85.7
5734,1912,2022,Inadequate,24,,,93.6
5735,1912,2023,Good,72,,,94.2
5736,1912,2024,Good,79,,,93.8
5737,1913,2022,Good,78,,,86.4
5738,1913,2023,Inadequate,40,,,90.6
5739,1913,2024,Good,82,,,86.0
5740,1914,2022,Good,77,,,96.4
5741,1914,2023,Good,82,,,89.5
5742,1914,2024,Inadequate,29,,,94.9
5743,1915,2022,Requires Improvement,58,,,86.2
5744,1915,2023,Requires Improvement,55,,,90.2
5745,1915,2024,Good,76,,,95.5
5746,1916,2022,Good,83,,,87.7
5747,1916,2023,Good,83,,,96.0
5748,1916,2024,Good,73,,,93.5
5749,1917,2022,Good,73,,,90.3
5750,1917,2023,Good,77,,,88.2
5751,1917,2024,Good,81,,,98.6
5752,1918,2022,Good,73,,,86.9
5753,1918,2023,Requires Improvement,60,,,95.9
5754,1918,2024,Good,80,,,92.5
5755,1919,2022,Good,83,,,89.1
5756,1919,2023,Good,75,,,92.5
5757,1919,2024,Outstanding,90,,,89.0
5758,1920,2022,Good,84,,,93.6
5759,1920,2023,Good,79,,,96.1
5760,1920,2024,Good,77,,,91.6
5761,1921,2022,Good,72,,,93.2
5762,1921,2023,Outstanding,96,,,98.4
5763,1921,2024,Good,84,,,97.0
5764,1922,2022,Good,77,,,90.4
5765,1922,2023,Good,70,,,98.9
5766,1922,2024,Good,69,,,85.0
5767,1923,2022,Good,77,,,91.9
5768,1923,2023,Good,81,,,90.1
5769,1923,2024,Good,69,,,89.3
5770,1924,2022,Good,84,,,86.3
5771,1924,2023,Outstanding,86,,,97.0
5772,1924,2024,Outstanding,97,,,89.2
5773,1925,2022,Good,71,,,90.5
5774,1925,2023,Good,67,,,94.1
5775,1925,2024,Outstanding,93,,,87.2
5776,1926,2022,Good,79,,,97.8
5777,1926,2023,Outstanding,88,,,88.3
5778,1926,2024,Good,73,,,97.1
5779,1927,2022,Good,82,,,85.5
5780,1927,2023,Good,82,,,88.2
5781,1927,2024,Good,73,,,93.8
5782,1928,2022,Good,77,,,89.9
5783,1928,2023,Good,69,,,94.0
5784,1928,2024,Good,81,,,98.5
5785,1929,2022,Good,71,,,92.2
5786,1929,2023,Outstanding,98,,,89.2
5787,1929,2024,Good,80,,,91.9
5788,1930,2022,Good,71,,,95.1
5789,1930,2023,Good,74,,,86.7
5790,1930,2024,Inadequate,33,,,96.4
5791,1931,2022,Good,69,,,90.9
5792,1931,2023,Good,78,,,97.3
5793,1931,2024,Good,82,,,89.5
5794,1932,2022,Good,66,,,91.7
5795,1932,2023,Good,75,,,96.1
5796,1932,2024,Good,82,,,95.4
5797,1933,2022,Good,76,,,94.5
5798,1933,2023,Outstanding,89,,,89.6
5799,1933,2024,Good,72,,,88.7
5800,1934,2022,Good,83,,,88.2
5801,1934,2023,Good,80,,,94.6
5802,1934,2024,Outstanding,85,,,93.7
5803,1935,2022,Outstanding,99,,,91.7
5804,1935,2023,Good,84,,,96.6
5805,1935,2024,Good,66,,,92.4
5806,1936,2022,Good,83,,,85.9
5807,1936,2023,Outstanding,87,,,97.5
5808,1936,2024,Good,70,,,97.0
5809,1937,2022,Requires Improvement,47,,,95.6
5810,1937,2023,Good,84,,,90.2
5811,1937,2024,Good,77,,,85.9
5812,1938,2022,Good,67,,,88.8
5813,1938,2023,Outstanding,93,,,89.6
5814,1938,2024,Inadequate,40,,,97.3
5815,1939,2022,Good,73,,,87.2
5816,1939,2023,Good,72,,,98.2
5817,1939,2024,Requires Improvement,62,,,86.5
5818,1940,2022,Requires Improvement,45,,,92.4
5819,1940,2023,Requires Improvement,50,,,91.8
5820,1940,2024,Good,80,,,87.2
5821,1941,2022,Outstanding,86,,,96.1
5822,1941,2023,Outstanding,87,,,94.2
5823,1941,2024,Good,65,,,90.2
5824,1942,2022,Outstanding,87,,,94.7
5825,1942,2023,Requires Improvement,45,,,95.6
5826,1942,2024,Requires Improvement,53,,,98.6
5827,1943,2022,Outstanding,99,,,97.6
5828,1943,2023,Requires Improvement,62,,,87.4
5829,1943,2024,Good,72,,,94.6
5830,1944,2022,Good,75,,,96.8
5831,1944,2023,Outstanding,90,,,86.0
5832,1944,2024,Good,65,,,91.9
5833,1945,2022,Good,79,,,93.0
5834,1945,2023,Outstanding,95,,,98.0
5835,1945,2024,Good,66,,,88.3
5836,1946,2022,Inadequate,44,,,90.2
5837,1946,2023,Requires Improvement,50,,,95.8
5838,1946,2024,Good,82,,,95.5
5839,1947,2022,Outstanding,99,,,93.0
5840,1947,2023,Outstanding,99,,,87.6
5841,1947,2024,Good,65,,,85.4
5842,1948,2022,Outstanding,95,,,95.3
5843,1948,2023,Good,78,,,97.8
5844,1948,2024,Outstanding,86,,,88.5
5845,1949,2022,Good,81,,,85.0
5846,1949,2023,Inadequate,24,,,97.5
5847,1949,2024,Good,65,,,98.1
5848,1950,2022,Outstanding,96,,,97.8
5849,1950,2023,Requires Improvement,45,,,96.2
5850,1950,2024,Good,79,,,94.1
5851,1951,2022,Good,73,,,86.5
5852,1951,2023,Good,77,,,91.9
5853,1951,2024,Outstanding,91,,,90.9
5854,1952,2022,Outstanding,100,,,98.8
5855,1952,2023,Requires Improvement,49,,,88.3
5856,1952,2024,Good,82,,,88.0
5857,1953,2022,Good,72,,,89.4
5858,1953,2023,Good,70,,,91.4
5859,1953,2024,Good,67,,,86.6
5860,1954,2022,Good,69,,,87.7
5861,1954,2023,Outstanding,89,,,90.5
5862,1954,2024,Good,82,,,90.9
5863,1955,2022,Good,75,,,87.2
5864,1955,2023,Good,79,,,87.1
5865,1955,2024,Outstanding,93,,,96.3
5866,1956,2022,Good,79,,,87.4
5867,1956,2023,Good,71,,,89.0
5868,1956,2024,Outstanding,85,,,85.8
5869,1957,2022,Good,76,,,87.8
5870,1957,2023,Outstanding,86,,,92.3
5871,1957,2024,Requires Improvement,63,,,93.1
5872,1958,2022,Good,70,,,91.9
5873,1958,2023,Good,68,,,85.4
5874,1958,2024,Good,69,,,89.7
5875,1959,2022,Good,77,,,90.0
5876,1959,2023,Requires Improvement,50,,,98.0
5877,1959,2024,Good,73,,,88.6
5878,1960,2022,Good,65,,,90.2
5879,1960,2023,Good,83,,,85.1
5880,1960,2024,Outstanding,95,,,88.3
5881,1961,2022,Good,75,,,91.8
5882,1961,2023,Good,84,,,96.7
5883,1961,2024,Good,70,,,92.6
5884,1962,2022,Good,75,,,90.2
5885,1962,2023,Good,83,,,98.3
5886,1962,2024,Good,69,,,96.5
5887,1963,2022,Good,78,,,92.5
5888,1963,2023,Outstanding,89,,,98.9
5889,1963,2024,Good,66,,,91.0
5890,1964,2022,Requires Improvement,52,,,89.5
5891,1964,2023,Requires Improvement,49,,,93.7
5892,1964,2024,Good,83,,,97.4
5893,1965,2022,Good,70,,,85.7
5894,1965,2023,Good,77,,,91.7
5895,1965,2024,Good,79,,,96.0
5896,1966,2022,Good,71,,,94.6
5897,1966,2023,Good,76,,,91.7
5898,1966,2024,Outstanding,88,,,93.1
5899,1967,2022,Good,70,,,86.0
5900,1967,2023,Good,67,,,94.0
5901,1967,2024,Outstanding,100,,,91.9
5902,1968,2022,Good,71,,,95.1
5903,1968,2023,Good,82,,,97.9
5904,1968,2024,Outstanding,91,,,97.5
5905,1969,2022,Good,82,,,95.6
5906,1969,2023,Outstanding,96,,,93.1
5907,1969,2024,Good,81,,,91.4
5908,1970,2022,Outstanding,88,,,96.4
5909,1970,2023,Outstanding,85,,,94.7
5910,1970,2024,Good,69,,,86.9
5911,1971,2022,Good,80,,,87.0
5912,1971,2023,Good,65,,,96.6
5913,1971,2024,Good,82,,,95.9
5914,1972,2022,Good,67,,,95.1
5915,1972,2023,Outstanding,95,,,93.3
5916,1972,2024,Requires Improvement,52,,,87.3
5917,1973,2022,Good,72,,,86.5
5918,1973,2023,Good,76,,,90.1
5919,1973,2024,Good,77,,,88.6
5920,1974,2022,Good,68,,,96.0
5921,1974,2023,Good,69,,,85.6
5922,1974,2024,Good,67,,,89.5
5923,1975,2022,Requires Improvement,50,,,91.1
5924,1975,2023,Outstanding,96,,,93.6
5925,1975,2024,Good,76,,,91.5
5926,1976,2022,Good,65,,,92.0
5927,1976,2023,Outstanding,88,,,85.1
5928,1976,2024,Requires Improvement,48,,,87.9
5929,1977,2022,Good,65,,,97.0
5930,1977,2023,Good,73,,,93.1
5931,1977,2024,Good,72,,,98.9
5932,1978,2022,Requires Improvement,56,,,95.6
5933,1978,2023,Good,81,,,98.3
5934,1978,2024,Good,71,,,90.7
5935,1979,2022,Good,79,,,95.2
5936,1979,2023,Good,68,,,93.7
5937,1979,2024,Good,70,,,86.6
5938,1980,2022,Good,80,,,89.2
5939,1980,2023,Requires Improvement,61,,,95.5
5940,1980,2024,Good,78,,,94.0
5941,1981,2022,Good,69,,,85.3
5942,1981,2023,Requires Improvement,49,,,95.4
5943,1981,2024,Outstanding,87,,,87.6
5944,1982,2022,Good,74,,,94.7
5945,1982,2023,Good,71,,,93.2
5946,1982,2024,Good,65,,,97.9
5947,1983,2022,Requires Improvement,48,,,96.5
5948,1983,2023,Good,77,,,95.7
5949,1983,2024,Requires Improvement,62,,,98.4
5950,1984,2022,Outstanding,94,,,97.6
5951,1984,2023,Good,65,,,90.5
5952,1984,2024,Good,75,,,98.6
5953,1985,2022,Outstanding,85,,,96.0
5954,1985,2023,Requires Improvement,46,,,93.7
5955,1985,2024,Good,78,,,87.3
5956,1986,2022,Good,69,,,86.1
5957,1986,2023,Good,65,,,95.8
5958,1986,2024,Requires Improvement,64,,,95.5
5959,1987,2022,Good,68,,,95.8
5960,1987,2023,Outstanding,90,,,87.5
5961,1987,2024,Good,79,,,87.7
5962,1988,2022,Good,74,,,85.4
5963,1988,2023,Good,80,,,95.0
5964,1988,2024,Outstanding,87,,,94.4
5965,1989,2022,Good,77,,,93.7
5966,1989,2023,Outstanding,85,,,93.3
5967,1989,2024,Good,66,,,92.0
5968,1990,2022,Good,74,,,91.2
5969,1990,2023,Requires Improvement,52,,,97.5
5970,1990,2024,Outstanding,85,,,86.7
5971,1991,2022,Good,77,,,95.4
5972,1991,2023,Good,71,,,92.8
5973,1991,2024,Outstanding,87,,,90.0
5974,1992,2022,Outstanding,96,,,99.0
5975,1992,2023,Requires Improvement,63,,,98.1
5976,1992,2024,Good,70,,,95.0
5977,1993,2022,Good,65,,,85.5
5978,1993,2023,Outstanding,97,,,95.0
5979,1993,2024,Good,73,,,92.1
5980,1994,2022,Good,84,,,96.7
5981,1994,2023,Good,72,,,85.3
5982,1994,2024,Good,75,,,85.2
5983,1995,2022,Outstanding,85,,,94.0
5984,1995,2023,Good,76,,,87.8
5985,1995,2024,Good,65,,,97.1
5986,1996,2022,Good,73,,,98.1
5987,1996,2023,Good,68,,,95.4
5988,1996,2024,Good,72,,,85.9
5989,1997,2022,Requires Improvement,46,,,93.0
5990,1997,2023,Good,74,,,91.8
5991,1997,2024,Good,81,,,88.0
5992,1998,2022,Good,65,,,86.5
5993,1998,2023,Good,81,,,97.5
5994,1998,2024,Good,68,,,98.6
5995,1999,2022,Good,81,,,97.4
5996,1999,2023,Good,66,,,97.5
5997,1999,2024,Outstanding,98,,,97.5
5998,2000,2022,Good,79,,,88.8
5999,2000,2023,Requires Improvement,64,,,88.9
6000,2000,2024,Good,80,,,89.9
6001,2001,2022,Good,69,,,91.9
6002,2001,2023,Outstanding,90,,,89.7
6003,2001,2024,Requires Improvement,64,,,85.6
6004,2002,2022,Outstanding,89,,,98.0
6005,2002,2023,Good,84,,,85.9
6006,2002,2024,Requires Improvement,57,,,92.6
6007,2003,2022,Outstanding,87,,,94.0
6008,2003,2023,Good,68,,,94.7
6009,2003,2024,Outstanding,93,,,93.1
6010,2004,2022,Good,75,,,94.9
6011,2004,2023,Good,68,,,91.9
6012,2004,2024,Outstanding,86,,,90.0
6013,2005,2022,Good,74,,,97.0
6014,2005,2023,Requires Improvement,50,,,97.5
6015,2005,2024,Requires Improvement,56,,,96.4
6016,2006,2022,Good,79,,,97.7
6017,2006,2023,Inadequate,25,,,92.0
6018,2006,2024,Good,82,,,98.6
6019,2007,2022,Good,69,,,93.1
6020,2007,2023,Outstanding,89,,,92.0
6021,2007,2024,Requires Improvement,51,,,96.3
6022,2008,2022,Inadequate,37,,,96.4
6023,2008,2023,Outstanding,93,,,87.2
6024,2008,2024,Good,84,,,98.0
6025,2009,2022,Good,81,,,98.9
6026,2009,2023,Good,73,,,95.8
6027,2009,2024,Good,82,,,98.5
6028,2010,2022,Good,69,,,97.1
6029,2010,2023,Good,68,,,89.7
6030,2010,2024,Good,65,,,90.6
6031,2011,2022,Good,68,,,98.5
6032,2011,2023,Outstanding,96,,,92.3
6033,2011,2024,Outstanding,97,,,85.1
6034,2012,2022,Outstanding,93,,,98.0
6035,2012,2023,Outstanding,90,,,95.2
6036,2012,2024,Outstanding,93,,,91.8
6037,2013,2022,Good,72,,,88.3
6038,2013,2023,Inadequate,36,,,95.4
6039,2013,2024,Outstanding,100,,,90.0
6040,2014,2022,Good,84,,,93.6
6041,2014,2023,Good,66,,,98.9
6042,2014,2024,Good,77,,,96.9
6043,2015,2022,Good,74,,,86.5
6044,2015,2023,Outstanding,100,,,91.9
6045,2015,2024,Good,79,,,88.3
6046,2016,2022,Good,77,,,94.6
6047,2016,2023,Good,67,,,86.0
6048,2016,2024,Requires Improvement,61,,,96.6
6049,2017,2022,Good,84,,,94.8
6050,2017,2023,Good,83,,,95.9
6051,2017,2024,Outstanding,95,,,98.0
6052,2018,2022,Good,72,,,88.3
6053,2018,2023,Good,73,,,89.4
6054,2018,2024,Good,74,,,93.3
6055,2019,2022,Outstanding,85,,,88.8
6056,2019,2023,Outstanding,86,,,98.8
6057,2019,2024,Requires Improvement,52,,,93.4
6058,2020,2022,Good,81,,,89.9
6059,2020,2023,Good,82,,,87.4
6060,2020,2024,Good,81,,,95.7
6061,2021,2022,Good,83,,,97.2
6062,2021,2023,Good,82,,,93.5
6063,2021,2024,Outstanding,95,,,93.6
6064,2022,2022,Good,80,,,94.6
